Date,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
2019-02-12,33.2,33.4,34.4,70.4,85.6,83.6,83.8,65.6,35.8,37.4,147.2,129.75,89.4,107.0,97.4,74.4,51.2,202.0,17.8,23.8,15.4,15.2
2019-02-13,33.0,33.6,34.2,70.2,87.0,83.6,83.8,65.8,36.0,37.4,148.0,129.75,88.6,107.0,98.2,74.2,50.2,202.0,17.8,23.4,15.2,14.6
2019-02-14,32.8,33.6,34.2,70.2,87.0,83.6,83.8,65.8,36.0,37.4,148.0,129.75,88.6,107.0,98.2,74.2,50.2,202.0,17.8,23.4,15.2,14.6
2019-02-15,32.8,34.0,34.2,70.2,87.0,83.6,83.8,65.8,36.0,37.4,148.0,129.75,88.6,107.0,98.2,74.2,50.2,202.0,17.8,23.2,15.2,13.6
2019-02-16,32.8,34.0,34.2,70.2,87.8,84.4,83.8,65.8,36.2,37.4,148.0,129.75,88.6,107.0,98.2,74.2,50.2,202.0,17.8,23.4,15.2,14.0
2019-02-17,32.5,34.25,34.75,70.25,87.5,84.5,83.75,66.0,36.25,37.5,150.0,133.0,88.75,87.5,99.0,74.25,49.5,197.5,17.75,23.0,15.5,14.75
2019-02-18,32.8,34.0,34.2,70.2,87.8,84.4,83.8,65.8,36.2,37.4,148.0,129.75,88.6,107.0,98.2,74.2,50.2,202.0,17.8,22.8,15.8,15.0
2019-02-19,32.8,34.0,34.2,70.2,87.8,84.4,83.8,65.8,36.2,37.4,148.0,129.75,88.6,95.5,98.2,74.2,50.2,202.0,17.8,22.8,15.8,15.2
2019-02-20,33.4,34.0,34.8,70.2,88.0,85.2,84.8,65.8,36.4,37.4,149.0,129.75,88.6,107.0,98.4,74.0,51.0,202.0,17.8,22.8,15.6,13.4
2019-02-21,33.4,34.0,34.8,70.2,88.0,85.2,84.8,65.8,36.4,37.4,149.2,129.75,88.2,107.0,98.2,74.0,51.0,202.0,17.8,23.0,15.8,14.0
2019-02-22,33.4,34.0,34.8,70.2,88.0,85.4,84.8,65.8,36.4,37.4,149.2,129.75,88.0,120.0,98.2,74.0,51.0,202.0,17.8,22.6,15.8,12.8
2019-02-23,33.4,34.0,34.8,70.2,88.0,85.4,84.8,65.8,36.4,37.4,149.2,129.75,88.0,90.0,98.2,74.0,51.0,202.0,17.8,22.4,15.8,12.8
2019-02-24,33.4,34.0,34.8,70.2,88.0,85.4,84.8,65.8,36.4,37.4,149.2,129.75,88.0,87.0,98.2,74.0,51.0,202.0,17.8,22.4,15.8,12.8
2019-02-25,33.4,34.0,34.8,70.2,88.0,85.4,84.8,65.8,36.4,37.4,149.2,129.75,88.0,87.0,98.2,74.0,51.0,202.0,17.8,22.2,15.2,13.2
2019-02-26,33.4,34.0,34.8,70.2,88.0,85.4,84.8,65.8,36.4,37.4,148.6,129.75,87.8,87.0,98.2,74.0,51.0,202.0,17.8,21.8,15.4,13.2
2019-02-27,33.2,34.0,34.2,70.2,87.8,85.4,85.8,65.6,36.6,37.4,148.8,127.33,88.2,87.0,98.2,73.8,51.6,202.0,17.8,21.4,15.8,14.0
2019-02-28,33.2,34.0,34.2,70.0,87.6,85.0,85.4,65.6,36.6,37.4,148.6,127.33,88.2,87.0,98.2,73.8,51.6,202.0,17.8,21.4,14.4,14.2
2019-03-01,33.2,34.0,34.2,70.0,86.8,85.0,85.4,65.6,36.6,37.4,148.6,126.75,86.2,87.0,98.2,73.8,51.6,202.0,17.8,21.6,14.4,15.8
2019-03-02,33.2,34.0,34.2,70.0,86.8,85.0,85.4,65.6,36.6,37.4,148.4,126.75,86.2,87.0,98.2,73.8,51.6,202.0,17.8,21.6,14.4,14.4
2019-03-03,32.5,34.0,34.0,70.0,87.5,85.0,85.5,65.5,36.5,37.75,145.5,126.75,86.25,87.0,97.25,73.25,51.5,197.5,17.75,20.75,14.25,15.0
2019-03-04,33.2,34.0,34.2,70.0,87.2,85.0,85.4,65.6,36.6,37.4,148.6,126.75,86.2,87.0,98.2,73.8,51.6,202.0,17.8,21.6,14.0,14.4
2019-03-05,33.2,34.0,34.2,70.0,87.6,85.0,85.4,65.6,36.6,37.4,148.6,126.75,86.2,87.0,98.2,73.8,51.6,202.0,17.8,21.4,14.8,15.2
2019-03-06,33.4,34.0,34.2,70.0,87.8,84.6,85.6,65.8,36.8,37.4,148.8,126.75,86.8,87.0,97.8,73.6,51.8,202.0,17.8,21.2,15.4,15.6
2019-03-07,33.4,34.0,34.2,70.0,87.8,84.6,85.8,65.8,36.8,37.4,148.8,126.75,86.4,87.0,97.8,73.2,51.8,202.0,17.8,21.2,14.8,15.2
2019-03-08,33.4,34.0,34.2,70.0,87.8,84.6,85.8,65.8,36.8,37.4,148.8,126.75,86.4,87.0,97.8,73.4,51.8,202.0,17.8,20.8,15.0,14.8
2019-03-09,33.4,34.0,34.2,70.0,87.8,84.6,85.8,65.8,36.8,37.4,148.8,126.75,86.4,105.0,97.8,73.4,51.6,202.0,17.8,20.8,15.2,15.2
2019-03-10,33.4,34.0,34.2,70.0,87.8,84.6,85.8,65.8,36.8,37.4,148.8,126.75,86.4,87.0,97.8,73.4,51.6,202.0,17.8,20.8,15.2,15.2
2019-03-11,33.4,34.0,34.2,70.0,87.8,84.6,85.8,65.8,36.8,37.4,148.8,126.75,86.4,87.0,98.0,73.4,51.6,202.0,17.8,20.8,15.4,15.2
2019-03-12,33.4,34.0,34.2,70.0,87.8,84.2,85.8,65.8,36.8,37.4,147.8,126.75,86.4,87.0,98.0,73.4,51.6,202.0,17.8,21.4,15.2,15.0
2019-03-13,33.4,34.0,33.8,69.8,87.6,83.0,85.0,65.0,36.8,37.4,147.8,126.75,86.4,87.0,98.0,73.4,51.6,202.0,17.8,21.4,15.0,15.8
2019-03-14,33.4,34.0,33.8,69.8,87.6,83.0,85.0,65.0,36.8,37.4,147.8,126.75,86.4,87.0,98.0,73.4,51.6,202.0,17.8,21.0,15.0,16.6
2019-03-15,33.4,34.0,33.8,69.8,87.6,83.0,85.0,65.0,36.8,37.4,147.8,126.75,86.4,87.0,98.0,73.4,51.6,202.0,17.8,21.0,15.6,16.8
2019-03-16,33.4,34.0,33.8,69.8,87.6,83.0,85.0,65.0,36.8,37.4,147.8,126.75,86.4,87.0,98.0,73.0,51.6,202.0,17.8,20.6,15.8,16.8
2019-03-17,33.4,34.0,33.8,69.8,87.6,83.0,85.0,65.0,36.8,37.4,147.8,126.75,86.4,87.0,98.0,73.0,51.6,202.0,17.8,20.6,15.8,17.0
2019-03-18,33.4,34.0,33.8,69.8,87.6,83.0,85.0,65.0,36.8,37.4,147.8,126.75,86.4,87.0,98.0,73.0,51.6,202.0,17.8,20.8,16.4,18.4
2019-03-19,33.4,34.0,33.8,69.4,87.6,82.8,84.6,65.0,36.8,37.4,147.6,126.75,86.4,87.0,98.0,73.0,51.6,202.0,17.8,21.0,16.0,18.6
2019-03-20,33.2,34.2,34.0,68.4,86.6,83.4,84.6,64.8,36.6,37.4,147.6,126.75,86.4,87.0,97.6,72.0,51.6,202.0,17.8,20.8,15.6,19.2
2019-03-21,33.2,34.2,34.0,68.4,86.6,83.4,84.6,64.8,36.6,37.4,147.6,126.75,86.4,87.0,97.6,72.0,51.6,202.0,17.8,21.0,15.6,19.2
2019-03-22,33.2,34.2,34.0,68.0,86.2,82.2,83.8,64.8,36.4,37.4,147.6,126.75,86.2,87.0,97.6,72.2,51.6,202.0,17.8,20.6,15.6,19.4
2019-03-23,33.5,34.25,32.75,66.25,86.5,81.5,83.5,64.75,36.5,36.25,145.25,125.33,88.0,87.0,97.0,72.5,54.0,200.0,18.0,20.75,15.5,19.75
2019-03-24,33.2,34.2,34.0,68.0,86.2,82.2,83.8,64.8,36.4,37.4,147.6,126.75,86.2,91.0,97.6,71.8,51.6,202.0,17.8,21.0,15.6,19.8
2019-03-25,33.2,34.2,34.0,68.0,86.2,82.2,83.8,64.8,36.4,37.4,147.6,126.75,86.2,87.0,97.4,71.4,51.6,202.0,17.8,21.8,15.8,20.4
2019-03-26,33.2,34.2,34.0,68.0,86.2,82.2,83.8,64.8,36.4,37.4,147.6,126.75,86.2,87.0,97.2,71.2,51.6,202.0,17.8,21.8,15.4,20.6
2019-03-27,33.2,33.8,34.0,66.6,85.8,80.2,83.6,63.2,36.4,37.4,147.4,126.75,86.0,87.0,96.8,70.2,51.8,202.0,17.8,22.0,15.4,19.8
2019-03-28,33.2,33.8,34.0,66.6,85.8,80.2,83.6,63.2,36.4,37.4,147.4,126.75,86.0,87.0,96.8,70.2,51.8,202.0,17.8,20.8,15.4,20.0
2019-03-29,33.2,33.8,34.0,66.6,85.8,80.2,83.6,63.2,36.4,37.4,147.4,126.75,86.0,87.0,96.8,70.2,51.8,202.0,17.8,21.8,15.4,20.0
2019-03-30,33.2,33.8,34.0,66.6,85.8,80.2,83.6,63.2,36.4,37.4,147.4,126.75,86.0,87.0,96.8,70.2,51.8,202.0,17.8,21.8,15.8,20.6
2019-03-31,33.2,33.8,34.0,66.6,85.8,80.2,83.6,63.2,36.4,37.4,147.4,126.75,86.0,90.0,96.8,70.2,51.8,202.0,17.8,21.0,15.8,21.0
2019-04-01,33.2,33.8,34.0,66.6,85.8,80.2,83.6,63.2,36.4,37.4,147.4,126.75,86.0,89.5,96.8,69.8,51.8,202.0,17.8,21.8,15.6,21.6
2019-04-02,33.2,33.8,34.0,66.6,85.8,80.2,83.6,63.2,36.4,37.4,147.6,126.75,86.0,87.0,96.8,69.8,51.8,202.0,17.8,22.8,15.4,21.6
2019-04-03,33.2,33.8,34.0,67.2,85.4,80.2,83.2,63.0,36.8,37.4,147.6,126.75,87.6,87.0,96.2,69.6,51.0,202.0,17.8,22.0,16.0,22.0
2019-04-04,33.2,33.8,34.0,67.2,85.4,80.2,83.2,63.0,36.8,37.4,147.6,126.75,87.6,87.0,96.0,69.4,51.0,202.0,17.8,22.8,16.2,21.8
2019-04-05,33.2,33.8,34.0,67.2,85.4,80.2,83.2,63.0,36.8,37.4,147.6,126.75,87.6,87.0,96.0,69.4,51.2,202.0,17.8,22.6,16.4,22.2
2019-04-06,33.2,33.8,34.0,67.2,85.4,80.2,83.2,63.0,36.8,37.4,147.6,126.75,87.6,90.0,96.0,69.4,51.2,202.0,17.8,22.8,16.6,22.4
2019-04-07,33.2,33.8,34.0,67.0,85.0,80.2,83.2,63.0,36.8,37.6,147.6,126.75,87.6,90.0,96.0,69.4,51.0,202.0,17.8,22.8,15.8,23.6
2019-04-08,33.2,33.8,34.0,67.0,85.0,80.2,82.8,63.0,36.8,37.6,145.8,126.75,87.6,87.0,96.0,69.4,51.0,202.0,17.8,22.6,16.0,31.8
2019-04-09,33.2,33.8,34.0,67.0,85.0,80.2,82.8,63.0,36.8,37.6,145.8,126.75,87.6,87.0,96.0,69.4,51.0,202.0,17.8,22.8,16.0,32.0
2019-04-10,33.6,33.2,34.2,67.8,86.6,81.0,83.2,63.6,36.8,37.6,146.8,126.75,86.2,87.0,96.4,69.4,48.4,202.0,17.8,23.2,16.4,31.2
2019-04-11,33.6,33.2,34.2,67.8,86.6,81.0,83.2,63.6,36.8,37.6,146.8,126.25,86.2,87.0,96.4,69.4,48.4,202.0,17.8,23.6,16.6,29.6
2019-04-12,33.6,33.2,34.2,67.8,86.6,81.0,83.2,63.6,36.8,37.6,146.8,126.25,86.2,87.0,96.4,69.4,48.4,202.0,17.8,23.2,16.6,29.2
2019-04-13,33.5,33.25,34.75,68.25,86.5,83.75,83.0,64.5,36.75,37.75,148.5,128.33,85.75,87.0,97.75,69.0,48.0,197.5,17.75,23.0,17.0,30.0
2019-04-14,33.5,33.25,34.75,68.25,86.5,83.75,83.0,64.5,36.75,37.75,148.5,128.33,85.75,87.0,97.75,69.0,48.0,197.5,17.75,23.0,17.0,30.25
2019-04-15,33.6,33.2,34.2,67.8,86.6,81.8,83.2,63.6,36.8,37.6,146.8,126.25,86.2,87.0,96.4,69.4,48.4,202.0,17.8,24.2,16.6,29.4
2019-04-16,33.75,33.0,34.75,68.75,86.25,80.75,83.25,62.0,36.75,38.25,146.0,126.67,86.5,87.0,97.25,70.0,47.0,217.5,17.75,24.5,15.75,33.25
2019-04-17,34.5,32.5,34.0,67.0,86.5,82.0,82.0,61.5,37.0,37.0,143.0,131.0,89.5,87.0,99.5,70.5,47.5,220.0,18.0,23.0,15.0,34.0
2019-04-18,33.0,31.0,33.0,64.0,85.0,79.0,79.0,61.0,37.0,37.0,126.0,131.0,94.0,87.0,98.0,70.0,47.0,220.0,18.0,21.0,15.0,33.0
2019-04-19,32.5,32.5,32.5,65.0,86.5,82.5,81.5,65.5,37.0,36.0,138.0,128.0,89.0,87.0,95.5,67.5,50.5,180.0,18.0,23.0,18.0,35.0
2019-04-20,32.75,33.0,34.0,67.75,86.25,81.0,83.0,64.0,36.75,37.75,143.5,126.25,86.25,87.0,95.25,68.5,48.5,197.5,17.75,24.5,17.25,34.5
2019-04-21,33.4,33.2,34.2,68.2,86.6,81.8,83.4,63.6,36.8,37.6,146.8,126.25,86.0,90.0,96.4,69.0,48.4,202.0,17.8,24.8,16.8,33.4
2019-04-22,33.4,33.2,34.2,68.2,86.6,81.8,83.4,63.6,36.8,37.6,146.8,126.25,86.0,87.0,96.4,69.0,48.4,202.0,17.8,24.6,16.6,33.8
2019-04-23,33.4,33.6,34.2,68.4,87.2,81.8,83.6,63.6,36.8,37.6,146.8,126.75,86.0,87.0,96.4,69.0,48.4,202.0,17.8,24.6,17.0,33.0
2019-04-24,33.6,33.8,34.2,69.2,86.8,82.4,83.8,63.6,37.0,37.6,148.6,127.75,86.4,87.0,96.6,70.6,48.0,200.0,17.8,24.4,17.2,33.8
2019-04-25,33.6,33.8,34.2,69.2,85.8,82.4,83.4,63.6,37.0,37.6,148.6,126.0,86.0,87.0,97.8,70.6,48.0,200.0,17.8,24.2,17.0,33.4
2019-04-26,33.5,34.0,34.75,70.0,85.5,84.5,83.75,64.5,37.25,37.75,150.5,128.67,85.75,87.0,97.75,70.25,47.5,195.0,17.75,24.25,18.0,35.5
2019-04-27,34.0,33.75,34.75,70.0,85.25,82.75,83.25,62.0,37.0,38.25,148.0,124.67,86.33,87.0,99.25,71.75,46.5,215.0,17.75,23.75,16.25,35.25
2019-04-28,34.0,34.0,35.67,71.33,84.67,84.0,83.67,62.67,37.0,38.67,150.67,130.5,86.33,90.0,99.67,72.0,45.33,213.33,17.67,23.67,16.67,36.33
2019-04-29,34.0,33.75,34.75,70.0,85.25,82.75,83.25,62.0,37.0,38.25,148.0,124.67,83.75,87.0,99.25,70.75,46.5,215.0,17.75,23.0,16.75,38.25
2019-04-30,34.25,33.75,35.25,70.0,85.25,82.25,83.25,62.0,37.6,37.6,151.0,123.33,82.75,87.0,97.6,69.8,47.0,215.0,17.8,23.0,18.2,37.4
2019-05-01,34.33,34.0,36.33,71.33,84.67,83.33,83.67,62.67,37.0,38.67,154.67,128.5,85.0,87.0,99.33,72.33,46.0,213.33,17.67,22.0,16.67,37.67
2019-05-02,34.25,33.75,35.25,70.0,85.25,82.25,83.25,62.0,37.6,38.25,151.0,123.33,82.75,87.0,98.2,69.8,47.0,215.0,17.8,23.4,18.2,40.0
2019-05-03,34.25,33.75,35.25,70.0,85.25,82.25,83.25,62.0,37.6,38.25,151.0,123.33,82.75,87.0,98.2,69.8,47.0,215.0,17.75,24.0,18.2,38.6
2019-05-04,36.2,35.4,37.0,73.2,87.6,84.8,86.2,66.0,37.6,39.2,149.4,128.25,87.6,120.0,98.2,69.8,50.4,227.4,17.2,24.0,18.0,37.6
2019-05-05,37.0,36.0,37.5,75.25,88.25,86.0,87.75,67.25,37.75,39.75,151.0,128.67,86.0,120.0,98.25,69.5,50.75,229.25,17.0,25.25,18.5,38.25
2019-05-06,36.2,35.4,37.0,73.2,87.6,85.2,86.2,62.0,37.8,39.2,149.4,129.0,87.4,120.0,98.2,70.0,50.4,227.4,17.2,24.0,17.6,39.0
2019-05-07,36.2,35.4,37.0,73.2,87.2,85.2,86.2,61.2,37.8,39.2,149.4,129.0,87.4,120.0,98.2,70.0,50.4,227.4,17.2,24.2,17.6,39.8
2019-05-08,36.2,35.4,37.0,73.2,87.2,85.4,86.8,61.0,37.8,39.2,149.2,129.0,87.4,120.0,98.2,69.8,50.8,227.4,17.2,24.2,17.8,40.8
2019-05-09,36.2,35.4,37.0,73.2,87.4,84.8,87.2,61.0,38.2,39.2,149.2,126.25,87.4,120.0,98.2,69.8,51.2,234.0,17.2,25.0,17.6,41.6
2019-05-10,36.2,35.4,37.0,73.2,87.4,84.8,87.2,61.0,38.2,39.2,149.2,126.25,87.4,120.0,98.2,69.8,51.2,234.0,17.2,24.6,18.4,41.6
2019-05-11,36.2,35.4,37.0,73.2,87.4,84.8,87.2,61.0,38.2,39.2,149.2,126.25,87.4,120.0,98.2,69.8,51.2,234.0,17.2,25.0,18.4,42.0
2019-05-12,36.75,36.0,38.25,75.0,87.25,87.0,88.0,61.25,38.25,39.75,151.5,130.67,90.25,120.0,98.25,70.5,51.0,237.5,17.0,24.25,18.75,42.75
2019-05-13,36.2,35.4,37.0,73.2,87.4,86.4,87.2,61.0,38.2,39.2,150.8,125.5,88.0,120.0,98.2,69.6,51.2,234.0,17.2,25.0,19.0,42.0
2019-05-14,36.2,35.4,37.0,73.2,87.4,86.4,87.2,61.0,38.2,39.2,150.8,125.5,88.0,120.0,98.2,69.6,51.2,234.0,17.2,25.8,18.8,41.6
2019-05-15,36.2,35.4,36.6,73.0,88.2,86.6,87.2,60.4,38.2,39.2,151.6,125.75,88.0,120.0,98.6,69.6,51.0,234.0,17.2,24.8,19.0,41.8
2019-05-16,36.2,35.4,36.6,73.0,89.4,86.6,88.2,60.4,38.2,39.2,151.6,125.75,88.0,120.0,98.6,69.6,51.0,234.0,17.2,24.8,19.4,42.2
2019-05-17,36.2,35.4,36.6,73.0,89.4,86.6,88.2,60.4,38.2,39.2,151.6,125.75,88.0,120.0,98.6,69.6,51.0,234.0,17.2,25.0,19.4,42.0
2019-05-18,36.75,36.0,37.75,74.75,89.75,87.5,89.25,60.5,38.25,39.75,154.5,128.33,90.25,120.0,98.75,70.25,50.75,237.5,17.0,24.25,20.0,43.0
2019-05-19,36.2,35.4,36.6,73.0,90.2,88.2,88.2,60.4,38.2,39.2,151.6,125.75,87.4,120.0,98.6,70.4,51.0,234.0,17.2,25.0,19.4,43.4
2019-05-20,36.2,35.4,36.6,73.0,90.2,88.2,88.2,60.4,38.2,39.2,151.6,125.75,87.4,120.0,98.6,70.4,51.0,234.0,17.2,25.0,19.4,42.6
2019-05-21,36.2,35.4,36.6,73.0,91.2,88.4,88.2,60.4,38.2,39.2,152.6,125.75,87.4,120.0,98.6,70.4,51.0,234.0,17.2,24.8,19.2,43.6
2019-05-22,36.4,35.4,37.0,73.0,91.0,88.2,88.2,60.4,38.0,39.2,151.8,125.75,87.4,120.0,98.6,70.4,51.0,234.0,17.2,25.0,19.2,45.4
2019-05-23,37.33,36.0,37.0,72.0,92.0,90.33,89.33,58.33,38.33,39.0,143.33,126.0,92.0,120.0,97.67,69.0,55.33,250.0,17.0,25.0,19.33,46.0
2019-05-24,36.4,35.4,37.0,73.0,91.0,89.2,88.8,60.4,38.0,38.5,153.0,125.0,89.25,120.0,98.5,70.75,53.0,240.0,17.25,25.5,19.5,45.0
2019-05-25,36.4,35.4,37.0,73.0,91.0,89.2,88.8,60.4,38.0,39.2,153.0,125.0,87.4,120.0,98.6,70.4,51.0,234.0,17.2,25.4,19.4,46.6
2019-05-26,36.25,35.5,37.5,72.75,91.5,90.25,89.5,60.0,38.25,39.75,151.0,125.0,89.0,120.0,98.0,69.0,52.25,240.0,17.0,25.5,19.25,48.75
2019-05-27,36.4,35.4,37.0,73.0,91.0,89.2,88.8,60.4,38.0,39.2,153.0,125.0,87.4,120.0,98.6,70.4,51.0,234.0,17.2,25.0,19.4,46.4
2019-05-28,36.4,35.4,37.0,73.0,91.0,89.2,88.8,60.4,38.0,39.2,153.0,125.0,87.4,120.0,98.6,70.4,51.0,234.0,17.2,25.0,19.8,46.2
2019-05-29,36.4,35.4,37.6,72.2,91.2,90.6,89.0,60.6,38.0,39.2,153.8,125.0,88.0,120.0,98.4,69.6,51.2,234.0,17.4,25.4,21.4,46.4
2019-05-30,36.4,35.4,37.6,72.2,91.4,91.6,89.0,60.6,38.0,39.2,153.8,125.0,88.0,120.0,98.4,69.6,51.2,234.0,17.4,25.6,21.8,48.0
2019-05-31,36.4,35.4,37.6,72.2,91.4,91.6,89.0,60.6,38.0,39.2,153.8,125.0,88.0,120.0,98.4,69.6,51.2,234.0,17.4,25.0,21.8,49.2
2019-06-01,37.25,35.75,37.25,71.5,91.75,90.75,88.75,59.5,38.0,38.5,148.5,126.0,90.0,120.0,98.0,69.75,53.25,240.0,17.5,25.0,21.25,48.75
2019-06-02,36.4,35.4,37.6,72.4,91.8,92.2,89.0,60.6,38.0,39.2,154.0,125.0,88.0,120.0,98.4,69.6,51.2,234.0,17.4,25.0,21.8,49.0
2019-06-03,36.4,35.4,37.6,72.4,91.8,92.2,89.2,60.6,38.0,39.2,154.0,125.0,88.0,120.0,98.4,69.6,51.2,234.0,17.4,26.2,22.2,48.6
2019-06-04,38.2,35.6,38.4,72.8,92.6,92.4,89.8,60.8,38.2,39.2,154.0,125.0,88.2,120.0,98.2,69.8,51.8,234.0,17.4,26.8,23.0,48.4
2019-06-05,38.5,35.75,39.25,73.5,93.5,93.5,90.75,60.5,38.5,39.75,152.25,125.0,90.0,120.0,97.5,69.25,53.25,240.0,17.25,27.5,23.75,47.0
2019-06-06,38.2,35.6,39.25,73.4,93.4,94.2,90.8,60.8,38.4,39.2,155.0,125.0,86.8,120.0,98.2,70.0,51.8,234.0,17.4,26.4,23.6,46.0
2019-06-07,38.2,35.6,39.25,73.4,93.4,94.2,90.8,60.8,38.4,39.2,155.0,125.0,86.8,120.0,98.2,70.0,51.8,234.0,17.4,26.6,23.6,45.2
2019-06-08,38.2,35.6,39.25,73.4,93.4,94.2,90.8,60.8,38.4,39.2,155.0,125.0,86.8,120.0,98.2,70.0,51.8,234.0,17.4,26.6,23.8,45.0
2019-06-09,38.2,35.6,39.25,73.4,93.4,94.2,90.8,60.8,38.4,39.2,155.0,125.0,86.8,120.0,98.2,70.0,51.8,234.0,17.4,26.6,23.8,44.4
2019-06-10,38.2,35.6,39.4,72.4,94.0,94.0,91.6,60.8,38.4,39.2,155.0,125.0,86.6,120.0,98.2,70.2,51.0,234.0,17.4,26.4,23.8,40.6
2019-06-11,38.2,35.6,39.4,72.4,94.0,94.0,91.6,60.8,38.4,39.2,155.0,124.75,86.6,120.0,98.0,70.0,51.0,234.0,17.4,26.4,24.0,40.6
2019-06-12,38.2,35.6,39.4,72.8,94.4,94.2,91.6,60.8,38.4,39.2,155.0,124.75,86.6,120.0,98.0,70.0,51.0,234.0,17.4,26.2,24.4,42.2
2019-06-13,38.2,35.6,39.4,72.8,94.4,94.2,91.6,60.8,38.4,39.2,155.0,124.75,86.6,120.0,98.2,69.8,51.0,234.0,17.4,26.2,24.4,41.8
2019-06-14,38.2,35.6,39.4,72.8,94.4,94.2,91.6,60.8,38.4,39.2,155.0,124.75,86.6,120.0,98.2,70.0,51.0,234.0,17.4,26.4,25.0,43.2
2019-06-15,39.5,36.0,39.5,72.25,95.5,94.0,92.0,59.75,38.5,38.5,150.0,126.0,88.5,120.0,97.75,70.25,53.0,240.0,17.5,26.75,24.5,40.75
2019-06-16,38.2,35.6,39.4,72.8,94.4,94.2,91.6,60.8,38.4,39.2,155.0,124.75,86.6,120.0,98.2,70.0,51.0,234.0,17.4,26.6,24.6,41.6
2019-06-17,38.2,35.6,39.4,72.8,94.4,94.2,91.6,60.8,38.4,39.2,155.0,124.75,86.6,120.0,98.2,70.0,51.0,234.0,17.4,26.8,25.0,41.0
2019-06-18,38.2,35.6,39.4,72.8,94.4,94.2,91.6,60.8,38.4,39.2,155.0,124.75,86.6,120.0,98.2,70.0,51.0,234.0,17.4,26.8,24.6,40.4
2019-06-19,38.4,35.8,39.8,73.8,96.6,95.2,92.8,60.8,38.4,39.2,155.6,124.75,87.6,120.0,98.6,70.0,51.6,234.0,17.4,27.6,25.2,38.8
2019-06-20,38.4,35.8,39.8,73.8,96.6,95.2,92.8,60.8,38.4,39.2,155.6,124.75,87.4,120.0,98.6,70.0,51.6,234.0,17.4,27.6,25.2,38.8
2019-06-21,38.4,35.8,39.8,73.8,96.6,95.2,92.8,60.8,38.4,39.2,155.6,124.75,87.4,120.0,98.6,70.0,51.6,234.0,17.4,27.6,25.0,39.0
2019-06-22,38.4,35.8,39.8,73.8,96.6,95.2,92.8,60.8,38.4,39.2,155.6,124.75,87.4,120.0,98.6,70.0,51.6,234.0,17.4,27.6,25.2,39.4
2019-06-23,38.4,35.8,39.8,73.8,96.6,95.2,92.8,60.8,38.4,39.2,155.6,124.75,87.4,120.0,98.6,70.0,51.6,234.0,17.4,27.6,25.2,39.2
2019-06-24,38.4,35.8,39.8,73.8,96.8,95.2,93.4,60.8,38.4,39.2,155.6,124.5,87.4,120.0,98.6,70.2,51.6,234.0,17.4,27.0,25.2,37.0
2019-06-25,39.75,36.25,40.0,73.5,98.5,95.25,94.25,59.75,38.5,38.5,150.75,126.0,89.5,120.0,98.25,70.25,53.75,240.0,17.5,26.75,24.75,37.0
2019-06-26,39.0,35.8,40.8,74.0,98.0,95.6,93.6,60.8,38.6,39.2,155.6,124.5,87.6,120.0,98.6,70.2,52.4,234.0,17.4,25.4,25.0,34.4
2019-06-27,40.5,36.25,41.25,73.75,100.0,95.75,94.5,59.75,38.75,38.5,150.75,126.0,89.75,120.0,98.25,70.25,54.75,240.0,17.5,25.5,24.25,33.25
2019-06-28,39.0,35.8,40.8,74.0,98.0,95.6,93.6,60.8,38.6,39.2,155.6,124.5,87.6,120.0,98.6,70.2,52.4,234.0,17.4,25.4,24.2,33.8
2019-06-29,38.0,36.0,40.75,75.25,97.0,96.5,94.5,60.5,38.5,39.75,158.25,123.33,84.25,120.0,98.25,70.0,51.75,237.5,17.0,26.25,24.75,33.5
2019-06-30,40.25,36.5,43.0,75.25,98.75,95.75,94.0,61.0,38.25,39.75,157.5,126.67,91.5,120.0,99.0,69.75,52.0,237.5,17.25,24.5,24.5,34.5
2019-07-01,39.0,35.8,40.8,74.0,98.0,95.8,93.6,60.8,38.2,39.2,155.6,124.5,87.6,120.0,98.2,70.0,52.4,234.0,17.4,25.4,24.4,34.2
2019-07-02,39.0,35.8,40.8,74.0,98.0,95.8,93.6,60.8,38.2,39.2,155.6,124.75,88.0,120.0,98.2,70.0,52.4,234.0,17.4,25.4,24.4,34.8
2019-07-03,39.2,35.4,40.2,73.2,95.8,95.6,93.4,61.2,38.6,39.2,151.0,124.75,88.0,120.0,98.4,70.0,52.0,234.0,17.4,25.0,24.6,36.4
2019-07-04,39.2,35.4,40.2,73.2,95.8,95.6,93.4,61.2,38.6,39.2,155.4,124.75,88.0,120.0,98.4,70.0,52.0,234.0,17.4,24.8,24.8,37.8
2019-07-05,39.2,35.4,40.2,73.2,94.8,95.4,92.6,61.2,38.6,39.2,155.4,124.75,88.0,120.0,98.4,70.0,52.4,234.0,17.4,25.0,24.6,37.8
2019-07-06,39.2,35.4,40.2,73.2,94.8,95.4,92.6,61.2,38.6,39.2,155.4,124.75,88.0,105.0,98.4,70.0,52.4,234.0,17.4,25.0,24.6,36.4
